,nfe,gd,seed
0,100,0.48996603881108575,70
1,200,0.48641379009332825,70
2,300,0.30619922557308416,70
3,400,0.21744349983812852,70
4,500,0.16042356031850982,70
5,600,0.125270090957146,70
6,700,0.10582827624781141,70
7,800,0.09093201625955162,70
8,900,0.08738976775555472,70
9,1000,0.0817360418780733,70
10,1100,0.10835060220620879,70
11,1200,0.08867070812697214,70
12,1300,0.08531033636560591,70
13,1400,0.07954085686260201,70
14,1500,0.07291908256658634,70
15,1600,0.06621821700851098,70
16,1700,0.07094550607816379,70
17,1800,0.06455359739991166,70
18,1900,0.0661827564967409,70
19,2000,0.06389087072394069,70
20,2100,0.06877368841919182,70
21,2200,0.06342481712327097,70
22,2300,0.06267256192858986,70
23,2400,0.06107665706864138,70
24,2500,0.05664895328694725,70
25,2600,0.05466031826282652,70
26,2700,0.053973348081614185,70
27,2800,0.06000687166142765,70
28,2900,0.05885959051716676,70
29,3000,0.05852112413553892,70
30,3100,0.057972413376933894,70
31,3200,0.05426479532543736,70
32,3300,0.05691839151158583,70
33,3400,0.053129696907034715,70
34,3500,0.056599423333939525,70
35,3600,0.05657573497449312,70
36,3700,0.05486144479823569,70
37,3800,0.05354173656365524,70
38,3900,0.054794865230046993,70
39,4000,0.04978182974847162,70
40,4100,0.0490722417505579,70
41,4200,0.055115784612751205,70
42,4300,0.053061229796929545,70
43,4400,0.053385036700692175,70
44,4500,0.05130587422724027,70
45,4600,0.05201733802937457,70
46,4700,0.057360531752391225,70
47,4800,0.05644264050460926,70
48,4900,0.056380141770946746,70
49,5000,0.05777240070878582,70
50,5100,0.056061659290277795,70
51,5200,0.04920829474761392,70
52,5300,0.04740515021830812,70
53,5400,0.04947715358487442,70
54,5500,0.049797036256239456,70
55,5600,0.04943816903398065,70
56,5700,0.04749497298385079,70
57,5800,0.04684367344481292,70
58,5900,0.04599323395007098,70
59,6000,0.0471643403920285,70
60,6100,0.04659175787257602,70
61,6200,0.04531583174054195,70
62,6300,0.0457293657651722,70
63,6400,0.0450945829469302,70
64,6500,0.04548402305771091,70
65,6600,0.04655021447042496,70
66,6700,0.04840091184111703,70
67,6800,0.04680370699520019,70
68,6900,0.04743860970528185,70
69,7000,0.048449636326133735,70
70,7100,0.04963696418406817,70
71,7200,0.047400150629952086,70
72,7300,0.047130530118684295,70
73,7400,0.04633646425686269,70
74,7500,0.04998866633348702,70
75,7600,0.04907100300888942,70
76,7700,0.049726011074466295,70
77,7800,0.048636321677894334,70
78,7900,0.049536663412985904,70
79,8000,0.05663357624431593,70
80,8100,0.054448306506795434,70
81,8200,0.05573614250768811,70
82,8300,0.0573723809033585,70
83,8400,0.055100438229589085,70
84,8500,0.05444452821685236,70
85,8600,0.05543929282684208,70
86,8700,0.056313097685954334,70
87,8800,0.05376214254897941,70
88,8900,0.05303353070095324,70
89,9000,0.05050453425403532,70
90,9100,0.05042848589843866,70
91,9200,0.04989181133299187,70
92,9300,0.049123396585093036,70
93,9400,0.049118508679143705,70
94,9500,0.04907865910085831,70
95,9600,0.04999550484783727,70
96,9700,0.049984095913158506,70
97,9800,0.05246371557622344,70
98,9900,0.053144062334344745,70
99,10276,0.0540329040472557,70
100,10644,0.058050956744567284,70
101,11012,0.053169334034402986,70
102,11380,0.05243352499852692,70
103,11748,0.0526111696463275,70
104,12116,0.050072228775278595,70
105,12484,0.04986574731497859,70
106,12852,0.05263129685255128,70
107,13220,0.05030437919711124,70
108,13588,0.04843843475056371,70
109,13956,0.04597237139469632,70
110,14324,0.04634478281570153,70
111,14692,0.04582164572899553,70
112,15060,0.04601167381820149,70
113,15428,0.047434610435911496,70
114,15796,0.04499544212708267,70
115,16164,0.0463521325406956,70
116,16532,0.04620041827806554,70
117,16900,0.04555955624302626,70
118,17268,0.042211968284581736,70
119,17636,0.04139632375943372,70
120,18004,0.04196437693925928,70
121,18372,0.04220619863584781,70
122,18740,0.044286048643389815,70
123,19108,0.04401558431849731,70
124,19476,0.04289296646070641,70
125,19844,0.041715039771913834,70
126,20212,0.04191608559131785,70
127,20580,0.041421911889065396,70
128,20948,0.04129090885308341,70
129,21316,0.04123082099121022,70
130,21684,0.0410402373053683,70
131,22052,0.0409564330108069,70
132,22420,0.04076642246192932,70
133,22788,0.04185064001275779,70
134,23156,0.04266692402261389,70
135,23524,0.043590133932538216,70
136,23892,0.043862329292330686,70
137,24260,0.039087639965301076,70
138,24628,0.037935056929712274,70
139,24996,0.03929062324067432,70
140,25364,0.037828630491711646,70
141,25732,0.03825273881260852,70
142,26100,0.03684070631514164,70
143,26468,0.037517048611170535,70
144,26836,0.037262983344963904,70
145,27204,0.03657440625641448,70
146,27572,0.03643599569735461,70
147,27940,0.03620910485454555,70
148,28308,0.03643852939560387,70
149,28676,0.03640734860031836,70
150,29044,0.03595878532260895,70
151,29412,0.03456450539771658,70
152,29780,0.033600735332680376,70
153,30148,0.031799458168789214,70
154,30516,0.031349757630326006,70
155,30884,0.030802933397781188,70
156,31252,0.030430065808704127,70
157,31620,0.03018282955575405,70
158,31988,0.030572109830175682,70
159,32356,0.030134989852337785,70
160,32724,0.03060255229368602,70
161,33092,0.030560427236256935,70
162,33460,0.030979245910178536,70
163,33828,0.030854690147946798,70
164,34196,0.030302925018203544,70
165,34564,0.029803287784065418,70
166,34932,0.029795645760089976,70
167,35300,0.031302516116660725,70
168,35668,0.03148505357389019,70
169,36036,0.03182037755291828,70
170,36404,0.03169362496996159,70
171,36772,0.031113347705458125,70
172,37140,0.03155781304621522,70
173,37508,0.03154602997250235,70
174,37876,0.03171217512218581,70
175,38244,0.03129959311461497,70
176,38612,0.030524565488618295,70
177,38980,0.030178140054905593,70
178,39348,0.029765097204845832,70
179,39716,0.029529428049042496,70
180,40084,0.029333097509528627,70
181,40452,0.029562413300308447,70
182,40820,0.02939883603191852,70
183,41188,0.029340920109901806,70
184,41556,0.029189784310913174,70
185,41924,0.029028575325735977,70
186,42292,0.02964201685251641,70
187,42660,0.029210381583387103,70
188,43028,0.029185100145500267,70
189,43396,0.028732656053086426,70
190,43764,0.028532137891933977,70
191,44132,0.028261769556314528,70
192,44500,0.027964037194216633,70
193,44868,0.026227025837687927,70
194,45236,0.026448156165496273,70
195,45604,0.026269956973446872,70
196,45972,0.026132795417151116,70
197,46340,0.025944339323706885,70
198,46708,0.02575274218461868,70
199,47910,0.02569430243048918,70
200,49022,0.025544898668211316,70
201,50134,0.024949584783092997,70
202,51246,0.023862866234451326,70
203,52358,0.023354579105100436,70
204,53470,0.022610278106442852,70
205,54582,0.02225950139481631,70
206,55694,0.02193268442473716,70
207,56806,0.021439658238418546,70
208,57918,0.021304814674245727,70
209,59030,0.02113201465220401,70
210,60142,0.021219695522172725,70
211,61254,0.021128820308293727,70
212,62366,0.020524560059425535,70
213,63478,0.020233500656347,70
214,64590,0.019912122187107154,70
215,65702,0.019728994800137043,70
216,66814,0.019560532322313976,70
217,67926,0.019165352203155156,70
218,69038,0.018956894467064077,70
219,70150,0.019198157675296618,70
220,71262,0.019596257188824216,70
221,72374,0.01983246635038494,70
222,73486,0.01988415627101804,70
223,74598,0.01977406628747177,70
224,75710,0.019836403206211748,70
225,76822,0.01971337990924709,70
226,77934,0.019585929527191324,70
227,79046,0.019582699427262734,70
228,80158,0.019404698772862623,70
229,81270,0.01944071236818726,70
230,82382,0.019029524160083945,70
231,83494,0.018930318247659915,70
232,84606,0.018748020770844993,70
233,85718,0.01852774353635489,70
234,86830,0.018227477667110338,70
235,87942,0.018133590976885734,70
236,89054,0.017879717769499388,70
237,90166,0.01761005440646766,70
238,91278,0.017469000834333948,70
239,92390,0.01732298994828462,70
240,93502,0.017323696696389973,70
241,94614,0.017364381401134735,70
242,95726,0.017208935456879706,70
243,96838,0.01708678313028369,70
244,97950,0.017160269474767977,70
245,99062,0.01693437309239964,70
246,100174,0.016786265020308513,70
247,101286,0.016653160366870184,70
248,102398,0.016887667065440825,70
249,103510,0.016767266864225142,70
250,104622,0.0164581674149582,70
251,105734,0.016237824332205872,70
252,106846,0.01605802729724422,70
253,107958,0.01602625184086336,70
254,109070,0.015984930297536636,70
255,110182,0.016033934739052166,70
256,111294,0.015885655787862343,70
257,112406,0.015816625920514124,70
258,113518,0.015623370441823829,70
259,114630,0.015521348199193194,70
260,115742,0.01549015218481952,70
261,116854,0.015569328473232173,70
262,117966,0.015474742545918616,70
263,119078,0.015333036076519618,70
264,120190,0.01524805979349232,70
265,121302,0.01511890182784181,70
266,122414,0.015046774483528199,70
267,123526,0.014911201466806098,70
268,124638,0.014814044656089374,70
269,125750,0.01479737819900596,70
270,126862,0.014801860229894697,70
271,127974,0.014618737479227865,70
